Cluster ID,confidence_score,Id,Name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Progmod,canonical_Phone,canonical_Center Director,canonical_Name,canonical_Number per Site EHS,canonical_Address,canonical_Agency,canonical_Column,canonical_IDHS Provider ID,canonical_Fax,canonical_Neighborhood,canonical_Email Address,canonical_Ounce of Prevention Description,canonical_Eearly Head Start Fund,canonical_Program Option,canonical_NAEYC Valid Until,canonical_ECE Available Programs,canonical_Id,canonical_NAEYC Program Id,canonical_Website,canonical_CC fund,canonical_Number per Site HS,canonical_Column2,canonical_Head Start Fund,canonical_Funded Enrollment,canonical_Zip,canonical_Length of Day,canonical_Purple binder service type,canonical_Director,canonical_Executive Director,canonical_Program Name
56,0.99802,331,Chicago Youth Centers Centro Nuestro Division,3222 W. Division,,4893157,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'4893157',b'',b'chicago youth centers - centro nuestro / cyc',b'',b'3222 w division ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'102',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
272,,332,Concordia Child Care Center Avondale,3300 N. Whipple,,4631600,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.999892,333,Albany Park Community Center,3401 W. Ainslie,,5395907,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'5395907',b'',b'albany park community center - albany park day care - ainslie',b'',b'3401 w ainslie st',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'107',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
60,0.998502,334,St. Augustine College - Flamboyan,3401 W. McLean St.,,2763423,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'2763423',b'',b'st. augustine college - st. augustine - flamboyan',b'',b'3401 w mclean ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'108',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
273,,335,Chicago Youth Centers - ABC,3415 W. 13th Pl,,7625655,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.999831,336,Pathways to Learning,3416 ? -18 W. 79th Street,,4369244,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'4369244',b'',b'pathways to learning',b'',b'3416 ? -18 w. 79th street',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'336',b'',b'',b'',b'',b'',b'',b'',b'',"b'8-11 hours, varies by facility'",b'',b'',b'',b'community partnerships'
274,,337,A-Karrasel ? Logan Square,3420 W. Fullerton,,7724333,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,,338,Rachel's Learning Center - North Lawndale,3430 W. Roosevelt Rd.,,5331834,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,,339,YMCA North Lawndale,3449 W. Arthington,,6380773,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.999831,340,Pathways to Learning I/T,3450-54 W. 79th St,,4369244,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'4369244',b'',b'pathways to learning',b'',b'3416 ? -18 w. 79th street',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'336',b'',b'',b'',b'',b'',b'',b'',b'',"b'8-11 hours, varies by facility'",b'',b'',b'',b'community partnerships'
277,,341,"Teddy Bear Nursery School, Inc. II",3473 W. Columbus,,2842141,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,,342,"Kids Count Too Daycare, Preschool and Kindergarten - Washington Heights",360-364 E. 61st,,7523022,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,,343,Lava Inc. - Chatterbox Preschool,3613 West Devon,,4782434,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,,344,Easter Seals Near South,3630 S. Wells Rm. 105,,5483614,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.999442,345,Center for New Horizons Ida B. Wells,3641 S. Rhodes,,3733640,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'3733640',b'',b'centers for new horizons - ida b. wells learning center',b'',b'3601 s rhodes st',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'114',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
281,,346,Firman Pre-School West,37 W. 47th Street,,3733400,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.999394655228,347,Carole Robertson Center Jubilee,3701 W. Ogden,,5228400,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'5228400',b'',b'carole robertson center for learning - carole robertson center- ogden 3701',b'',b'3701 w ogden ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'117',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
64,0.986589,348,Ada S. McKinley St. Thomas CDC,3801 S. Wabash,,2850617,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'2850617',b'',b'ada s. mckinley community services - mckinley - st. thomas',b'',b'3801 s wabash ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'118',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
282,,349,Concordia Child Care Center,3855 N. Seeley,,9353739,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,,350,Little Giant Child Care Center,3863 W. Harrison,,2656330,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,,351,"Kidwatch Plus, Inc.",3901 N. Ridgeway,,5395431,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,,352,Centers for New Horizons Edison L. Hoard,3901 S. State Street,,5362187,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,,353,It Takes a Village Child Care Services,4000 W. Division,,2761730,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,,354,Happy Holiday Nursery & Kindergarten,401 E. 111th Street,,8217009,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,,355,Frazier Preparatory Academy,4027 W. Grenshaw,,5358653,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,,356,Northwest Institute,4040 W. Division,,9212800,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,,357,Caring Hands A Step Ahead,4208-20 N. Broadway,,4048664,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,,358,Abraham Lincoln Center Near South,4210 S. Berkley,,4513360,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.999981,359,Legacy Charter School (at Mason School),4217 W. 18th St.,,5421640,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'5421640',b'',b'legacy charter school (at mason school)',b'',b'4217 w. 18th st.',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'359',b'',b'',b'',b'',b'',b'',b'',b'',"b'8-11 hours, varies by facility'",b'',b'',b'',b'community partnerships'
57,0.999981,360,Legacy Charter School (at Mason School),4217 W. 18th St.,,5421640,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'5421640',b'',b'legacy charter school (at mason school)',b'',b'4217 w. 18th st.',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'359',b'',b'',b'',b'',b'',b'',b'',b'',"b'8-11 hours, varies by facility'",b'',b'',b'',b'community partnerships'
292,,361,Salvation Army New Hope,4255 W. Division,,7724908,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.999915,362,Korean American Community Services,4300 N. California,,5838281,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'5838281',b'',b'korean american community services - korean american community services',b'',b'4300 n california ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'123',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
293,,363,Centers for New Horizons Effie O. Ellis,4301 S. Cottage Grove,,5489839,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.996156,364,Ada S. McKinley Maggie Drummond,4301 S. Wabash,,3738200,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'3738200',b'',b'ada s. mckinley community services - maggie drummond day care',b'',b'4301 s wabash ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'125',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
67,0.999605,365,Abraham Lincoln Center - King,4314 S. Cottage Grove,,7472310,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'7472310',b'',b'abraham lincoln centre - lincoln - king',b'',b'4314 s cottage grove ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'126',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
294,,366,Golden Gate Day Care Center,432 E. 134th Street,,9287085,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,,367,Archdiocese of Chicago - Pope John Paul II,4325 S. Richmond Ave.,,5236161,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,,368,"Jones Academy, Inc.",4344 S. Wentworth,,3077507,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,,369,"Fairyland Nursery School, Inc.",4350 N. Milwaukee,,7251246,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,,370,Hull House Assn. LeClaire Hearst Ryder,4410 S. LaPorte,,7670925,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,,371,Kiddy Kare Preschools Kiddy Kare I,4444 S. Kedzie,,2476642,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.999145,372,Hull House Association Uptown Center,4520 N. Beacon,,5613500,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'5613500',b'',b'hull house association - uptown west / hull house',b'',b'4520 n beacon st',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'129',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
69,0.999317,373,St. Paul Church of God in Christ-Chaney Ford Child Care Center,4526 S. Wabash,,2858721,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'2858721',b'',b'st. paul church of god - chaney ford child care center',b'',b'4526 s wabash ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'130',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
300,,374,Chicago Youth Centers Roseland,461 E. 111th Street,,4684405,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.967538873355,375,Home of Life Just for You,4647 W. Washington,,6268655,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'6268655',b'',b'home of life ii',b'',b'4650 w. madison',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'133',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
71,0.998221596082,376,Home of Life II,4650 W. Madison,,6268655,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'6268655',b'',b'home of life ii',b'',b'4650 w. madison',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'133',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
72,0.99924,377,Christopher House Uptown,4701 N. Winthrop,,7694540,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'7694540',b'',b'christopher house - christopher house - uptown',b'',b'4701 n winthrop ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'135',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
301,,378,Creative Mansion Children?s Academy,4745 S. Ellis,,2686066,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,,379,First Start Child Care Academy,4753-59 W. Washington,,3794928,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,,380,Hull House Association Lincoln Square,4754 N. Leavitt,,8789651,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,,381,Catholic Charities - St. Joseph,4800 S. Paulina,,9272524,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0.92906,382,Archdiocese of Chicago - St. Thomas of Canterbury,4827 N. Kenmore,,2810018,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'2810018',b'',b'archdiocese of chicago - st. mary of the lake',b'',b'1026 w. buena ave.',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'221',b'',b'',b'',b'',b'',b'',b'',b'',"b'8-11 hours, varies by facility'",b'',b'',b'',b'community partnerships'
305,,383,Lutheran Social Services Winthrop,4848 N. Winthrop,,8783210,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,,384,Ravenswood Community Child Care,4908 N. Damen,,2714495,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,,385,Firman Pre-School East,4910 S. DR MARTIN LUTHER KING JRDrive,,3732083,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,,386,Hull House Assn. Parkway,500 E. 67th Street,,4931306,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.999739,387,Salvation Army Columbus Park,500 S. Central,,9214162,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'9214162',b'',b'salvation army - columbus park / salvation army',b'',b'500 s central ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'142',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
309,,388,Children?s House - Lake Meadows,501 East 32nd Street,,2252223,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,,389,Ounce of Prevention Fund Educare,5044 S. Wabash,,9242334,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,,390,South East Asia Center Broadway,5120 N. Broadway,,9890960,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,,391,"All About Kids Learning Academy, Inc.",514 E. 75th St.,,2555530,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,,392,Kids Hope United - CDC,5144 N. Lakewood,,3245612,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,0.471256,393,North Kenwood Day Care Center,516-18 E. 43rd St,,2682223,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'2682223',b'',b'henry booth house - north kenwood day care center',b'',b'857 e pershing rd',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'187',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
314,,394,"Teddy Bear Nursery School, Inc. V",5160 S. Pulaski,,2847030,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,,395,"Whiz Kids Nursery Center, Inc.",518 W. 103rd St.,,2339445,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,,396,Young Achievers,520 E. 79th,,2639688,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,,397,Rachel's Learning Center - Austin,5242 W. North Ave.,,2371444,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0.999946,398,Trinity United Church of Christ,532 W. 95th Street,,4883511,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'4883511',b'',b'trinity united church of christ - trinity united',b'',b'532 w 95th st',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'147',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
318,,399,Catholic Charities Grace Mission,5332 S. Western,,4761990,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,,400,Mosaic Early Childhood Academy,5332 W. Addison,,7777411,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,,401,Firman Preschool South,5401 S. Wentworth,,4513400,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,,402,Archdiocese of Chicago - Holy Angels School,545 E. Oakwood Blvd.,,6240727,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,,403,Bunnyland Developmental Childcare,545 W. 119th Street,,5685200,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,,404,Chicago Child Care Society,5467 S. University,,2562450,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,,405,Northeastern Illinois University,5500 N. St. Louis,,4424540,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,,406,A-Karrasel ? Galewood Center,5504 W. Fullerton,,6371022,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,,407,Allison's Infant and Toddler Center,5522 S. Racine,,4363193,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,,408,Marcy-Newberry Austin Town Hall,5610 W. Lake St.,,2611062,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,,409,Lake Shore Schools - Clark,5611 N. Clark Street,,5616707,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,,410,Kiddy Kare Preschools Little Learners,5923 W. 63rd St.,,5815541,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,,411,Improved Child Care Albany Child Care,5954 S. Albany,,7377810,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,,412,Onward Neighborhood House,600 N. Leavitt,,6666726,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,,413,Easter Seals Windy City Kids,600 W. Madison,,5756550,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,,414,Learning Center of Heartland Human Care Services,615 W. Wellington Ave.,,7511870,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,,415,Center for New Horizons Washington Park,6225 S. Wabash,,6672065,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,,416,Boys & Girls Clubs John L. Yancey,6245 S. Wabash,,3634733,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,,417,Kiddy Kare Preschools Kidz Colony,6287 S. Archer,,7678522,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,,418,YMCA South Side,6330 S. Stony Island,,9470700,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,,419,"Teddy Bear Nursery School, Inc. III",6401 S. Pulaski,,2842292,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,,420,New Hope Lutheran School,6416 S. Washtenaw,,7769849,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,,421,Metropolitan Family Services Midway,6422 S. Kedzie,,7374790,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,,422,Granny's Daycare Center,645 W. 127th St.,,8485827,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,423,Mt. Ararat Day Care,6514-16 W. Higgins Ave.,,5939763,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,,424,Archdiocese of Chicago - Academy of St. Benedict the African (Stewart),6547 S. Stewart Ave.,,9946100,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,,425,Little Angels Family Daycare,6701 S. Emerald,,3703688,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,,426,Lake Shore Schools - Greenview,6759 N. Greenview,,7431118,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0.999738,427,Trinity United Church of Christ Denton Brooks,6921 S. Stony Island,,9552818,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'9552818',b'',b'trinity united church of christ - dr. denton j. brooks center',b'',b'6921 s stony island ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'166',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
