Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Executive Director,canonical_Id,canonical_Phone,canonical_Center Director,canonical_Zip,canonical_IDHS Provider ID,canonical_Agency,canonical_Progmod,canonical_Eearly Head Start Fund,canonical_Director,canonical_CC fund,canonical_Number per Site HS,canonical_Program Name,canonical_Site name,canonical_Website,canonical_ECE Available Programs,canonical_Funded Enrollment,canonical_Column,canonical_Number per Site EHS,canonical_Email Address,canonical_NAEYC Valid Until,canonical_Purple binder service type,canonical_Ounce of Prevention Description,canonical_Program Option,canonical_Head Start Fund,canonical_Column2,canonical_Fax,canonical_Length of Day,canonical_Source,canonical_Neighborhood,canonical_Address,canonical_NAEYC Program Id
30,0.908381545544,44,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Little Tykes I,1711 W 35th St ,,2547700,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'44',b'2547700',b'www.elvalor.org',b'60609',b'',b'',b'no',b'sara matta',b'',b'yes',b'',b'child care',b'el valor - little tykes i',b'no',b'vincent allocco',b'el valor',b'',b'',b'',b'sara matta',b'',b'',b'mckinley park',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'1711 w 35th st',b''
30,0.908381545544,45,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Little Tykes I,1711 W 35th St ,,2547700,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'44',b'2547700',b'www.elvalor.org',b'60609',b'',b'',b'no',b'sara matta',b'',b'yes',b'',b'child care',b'el valor - little tykes i',b'no',b'vincent allocco',b'el valor',b'',b'',b'',b'sara matta',b'',b'',b'mckinley park',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'1711 w 35th st',b''
31,0.906014,46,CPS_Early_Childhood_Portal_scrape.csv, ChildServ - Pilsen,1711 W Garfield Blvd ,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'46',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'childserv - pilsen',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'1711 w garfield blvd',b''
32,0.905627250671,47,CPS_Early_Childhood_Portal_scrape.csv, El Hogar del Nino/Cuidar - El Hogar del Nino/El Centro - Loomis,1718 S Loomis Blvd ,,5639796,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'593',b'5639796',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'el hogar del nino/cuidar - el hogar del nino/el centro - loomis',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'1718 s loomis blvd',b''
32,0.905627250671,48,CPS_Early_Childhood_Portal_scrape.csv, El Hogar del Nino/Cuidar - El Hogar del Nino/El Centro - Loomis,1718 S Loomis Blvd ,,5639796,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'593',b'5639796',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'el hogar del nino/cuidar - el hogar del nino/el centro - loomis',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'1718 s loomis blvd',b''
33,0.908564627171,49,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Little Tykes II,1723 W 35th St ,,5791791,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'595',b'5791791',b'www.elvalor.org',b'60609',b'',b'',b'no',b'laura gonzalez',b'',b'yes',b'',b'child care',b'el valor - little tykes ii',b'no',b'vincent allocco',b'el valor',b'',b'',b'',b'laura gonzalez',b'',b'',b'mckinley park',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'1723 w 35th st',b''
33,0.908564627171,50,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Little Tykes II,1723 W 35th St ,,5791791,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'595',b'5791791',b'www.elvalor.org',b'60609',b'',b'',b'no',b'laura gonzalez',b'',b'yes',b'',b'child care',b'el valor - little tykes ii',b'no',b'vincent allocco',b'el valor',b'',b'',b'',b'laura gonzalez',b'',b'',b'mckinley park',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'1723 w 35th st',b''
34,0.905627,51,CPS_Early_Childhood_Portal_scrape.csv, Church of God True Believers - Church of God Day Care,1738 W Marquette Rd ,,4715222,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'51',b'4715222',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'church of god true believers - church of god day care',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'1738 w marquette rd',b''
35,0.910948932171,52,CPS_Early_Childhood_Portal_scrape.csv, Lutheran Social Services of Illinois - Rogers Park / LSSI,1754 W Devon Ave ,,2623366,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'7134ps(hs collaboration with childcare & prek)',b'52',b'2623366',b'www.lssi.org',b'60660',b'',b'',b'no',b'deloris mcdowell',b'',b'yes',b'',b'child care',b'lutheran social services of illinois - rogers park / lssi',b'no',b'john schnier',b'lutheran social services of illinois',b'',b'',b'',b'deloris mcdowell',b'',b'',b'rogers park',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'1754 w devon',b''
36,0.908098000288,53,CPS_Early_Childhood_Portal_scrape.csv, Chicago Commons Association - Guadalupano Family Center,1814 S Paulina St ,,6663883,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'2613it(child care it center), 3403ps(hs collaboration with c'",b'1247',b'6663883',b'www.chicagocommons.org',b'60608',b'',b'',b'no',b'migdalia young',b'',b'yes',b'',b'state pre-kindergarten',b'chicago commons association - guadalupano family center',b'yes',b'dan valliere',b'chicago commons association',b'',b'',b'',b'esmeralda arroyo',b'',b'',b'lower west side',b'',b'child care',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'1814 s paulina st',b''
36,0.908098000288,54,CPS_Early_Childhood_Portal_scrape.csv, Chicago Commons Association - Guadalupano Family Center,1814 S Paulina St ,,6663883,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'2613it(child care it center), 3403ps(hs collaboration with c'",b'1247',b'6663883',b'www.chicagocommons.org',b'60608',b'',b'',b'no',b'migdalia young',b'',b'yes',b'',b'state pre-kindergarten',b'chicago commons association - guadalupano family center',b'yes',b'dan valliere',b'chicago commons association',b'',b'',b'',b'esmeralda arroyo',b'',b'',b'lower west side',b'',b'child care',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'1814 s paulina st',b''
37,0.909561419487,55,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - McCormick Tribune- YMCA,1834 N Lawndale Ave ,,2352525,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'2697it(child care it center), 7096ps(hs collaboration with c'",b'55',b'2352525',b'www.ymcachicago.org',b'60647',b'',b'',b'yes',b'maria franco',b'',b'yes',b'',b'state pre-kindergarten',b'ymca of metropolitan chicago - mccormick tribune- ymca',b'yes',b'dorothy cole-gary',b'ymca of metropolitan chicago',b'',b'',b'',b'maria franco',b'',b'',b'logan square',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'1834 n lawndale',b''
38,0.908707809448,56,CPS_Early_Childhood_Portal_scrape.csv, Board Trustees-City Colleges of Chicago - Malcolm X College,1900 W Van Buren St ,,8507000,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'7025ps (hs collaboration with childcare & prek), 4385ps(chil'",b'56',b'8507000',b'www.ccc.edu',b'60612',b'',b'',b'no',b'ereyne weekes',b'',b'yes',b'',b'child care',b'board trustees-city colleges of chicago - malcolm x college',b'no',b'phyllis daniels-ward',b'board trustees-city colleges of chicago',b'',b'',b'',b'aisha ruther',b'',b'',b'near west side',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'1900 w van buren',b''
38,0.908707809448,57,CPS_Early_Childhood_Portal_scrape.csv, Board Trustees-City Colleges of Chicago - Malcolm X College,1900 W Van Buren St ,,8507000,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'7025ps (hs collaboration with childcare & prek), 4385ps(chil'",b'56',b'8507000',b'www.ccc.edu',b'60612',b'',b'',b'no',b'ereyne weekes',b'',b'yes',b'',b'child care',b'board trustees-city colleges of chicago - malcolm x college',b'no',b'phyllis daniels-ward',b'board trustees-city colleges of chicago',b'',b'',b'',b'aisha ruther',b'',b'',b'near west side',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'1900 w van buren',b''
39,0.909948706627,58,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Guadalupe Reyes Children & Family Center,1951 W 19th St ,,9972021,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'4141ps(child care ps center), 7026ps(hs collaboration with c'",b'2146',b'9972021',b'www.elvalor.org',b'60608',b'',b'',b'no',b'lydia marcos',b'',b'yes',b'',b'child care',b'el valor - guadalupe reyes children & family center',b'yes',b'vincent allocco',b'el valor',b'',b'',b'',b'rosa moreno',b'',b'',b'lower west side',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'1951 w 19th st',b''
39,0.909948706627,59,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Guadalupe Reyes Children & Family Center,1951 W 19th St ,,9972021,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'4141ps(child care ps center), 7026ps(hs collaboration with c'",b'2146',b'9972021',b'www.elvalor.org',b'60608',b'',b'',b'no',b'lydia marcos',b'',b'yes',b'',b'child care',b'el valor - guadalupe reyes children & family center',b'yes',b'vincent allocco',b'el valor',b'',b'',b'',b'rosa moreno',b'',b'',b'lower west side',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'1951 w 19th st',b''
40,0.913564489947,60,CPS_Early_Childhood_Portal_scrape.csv, North Avenue Day Nursery - North Avenue Day Nursery,2001 W Pierce Ave ,,3424499,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'3270ps(hs collaboration with childcare & prek), 2742ps(child'",b'60',b'3424499',b'www.nadnkids.org',b'60622',b'',b'',b'no',b'steve koll',b'',b'yes',b'',b'child care',b'north avenue day nursery - north avenue day nursery',b'yes',b'steve koll',b'north avenue day nursery',b'',b'',b'',b'steve koll',b'',b'',b'west town',b'',b'child care',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'2001 w pierce',b''
41,0.909318184853,61,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Carole Robertson Center CTR 2020,2020 W Roosevelt Rd ,,2437300,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'61',b'2437300',b'www.crcl.net',b'60608',b'',b'',b'yes',b'betty lee',b'',b'no',b'',b'child care',b'carole robertson center for learning - carole robertson center ctr 2020',b'no',b'gail nelson',b'carole robertson center for learning',b'',b'',b'',b'betty lee',b'',b'',b'near west side',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'2020 w roosevelt rd',b''
41,0.909318184853,62,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Carole Robertson Center CTR 2020,2020 W Roosevelt Rd ,,2437300,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'61',b'2437300',b'www.crcl.net',b'60608',b'',b'',b'yes',b'betty lee',b'',b'no',b'',b'child care',b'carole robertson center for learning - carole robertson center ctr 2020',b'no',b'gail nelson',b'carole robertson center for learning',b'',b'',b'',b'betty lee',b'',b'',b'near west side',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'2020 w roosevelt rd',b''
42,0.906974934042,63,CPS_Early_Childhood_Portal_scrape.csv, Chinese American Service League - Chinese American Service League,2141 S Tan Ct ,,7910418,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'625',b'7910418',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'state pre-kindergarten',b'chinese american service league - chinese american service league',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'2141 s tan ct',b''
42,0.906974934042,64,CPS_Early_Childhood_Portal_scrape.csv, Chinese American Service League - Chinese American Service League,2141 S Tan Ct ,,7910418,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'625',b'7910418',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'state pre-kindergarten',b'chinese american service league - chinese american service league',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'2141 s tan ct',b''
43,0.905627,65,CPS_Early_Childhood_Portal_scrape.csv, First Church of Love And Faith - First Church of Love & Faith Annex,2141 W 79th St ,,2246800,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'65',b'2246800',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'first church of love and faith - first church of love & faith annex',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'2141 w 79th st',b''
44,0.905627250671,66,CPS_Early_Childhood_Portal_scrape.csv, El Hogar del Nino/Cuidar - El Hogar del Nino/Cuidar- California,2325 S California Ave ,,5231629,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'66',b'5231629',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'early head start',b'el hogar del nino/cuidar - el hogar del nino/cuidar- california',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'2325 s california ave',b''
44,0.905627250671,67,CPS_Early_Childhood_Portal_scrape.csv, El Hogar del Nino/Cuidar - El Hogar del Nino/Cuidar- California,2325 S California Ave ,,5231629,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'66',b'5231629',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'early head start',b'el hogar del nino/cuidar - el hogar del nino/cuidar- california',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'2325 s california ave',b''
45,0.905627250671,68,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Bernard Gentry,2326 S Dearborn St ,,8428557,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'635',b'8428557',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'henry booth house - bernard gentry',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'2326 s dearborn st',b''
45,0.905627250671,69,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Bernard Gentry,2326 S Dearborn St ,,8428557,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'635',b'8428557',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'henry booth house - bernard gentry',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'2326 s dearborn st',b''
46,0.905627,70,CPS_Early_Childhood_Portal_scrape.csv, Chicago State University - Kenyatta's Day Care,2334 E 75th ,,2213777,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'70',b'2213777',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',"b""chicago state university - kenyatta's day care""",b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'2334 e 75th',b''
47,0.913597434759,71,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Hillard House / Henry Booth,2401 S Wabash Ave ,,7919710,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'71',b'7919710',b'',b'60616',b'',b'',b'',b'',b'',b'',b'',b'child care',b'henry booth house - hillard house / henry booth',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'2401 s wabash ave',b''
48,0.908657022885,72,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - Our Lady of Tepeyac,2414 S Albany Ave ,,2775888,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'2617sa(school age (sa)), 4382ps(hs collaboration with childc'",b'1184',b'2775888',b'www.catholiccharities.net',b'60623',b'',b'',b'no',b'petra gutierrez',b'',b'yes',b'',b'child care',b'catholic charities of the archdiocese of chicago - our lady of tepeyac',b'yes',b'laura rios',b'catholic charities of the archdiocese of chicago',b'',b'',b'',b'petra gutierrez',b'',b'',b'south lawndale',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'2414 s albany',b''
48,0.908657022885,73,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - Our Lady of Tepeyac,2414 S Albany Ave ,,2775888,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'2617sa(school age (sa)), 4382ps(hs collaboration with childc'",b'1184',b'2775888',b'www.catholiccharities.net',b'60623',b'',b'',b'no',b'petra gutierrez',b'',b'yes',b'',b'child care',b'catholic charities of the archdiocese of chicago - our lady of tepeyac',b'yes',b'laura rios',b'catholic charities of the archdiocese of chicago',b'',b'',b'',b'petra gutierrez',b'',b'',b'south lawndale',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'2414 s albany',b''
49,0.911449253559,74,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - High Ridge YMCA,2424 W Touhy Ave ,,2628300,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'2132it(child care it center), 7094ps(hs collaboration with c'",b'74',b'2628300',b'www.ymcachicago.org',b'60645',b'',b'',b'no',b'linda acevedo',b'',b'yes',b'',b'state pre-kindergarten',b'ymca of metropolitan chicago - high ridge ymca',b'yes',b'dorothy cole-gary',b'ymca of metropolitan chicago',b'',b'',b'',b'linda acevedo',b'',b'',b'west ridge',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'2424 w touhy',b''
50,0.909171674933,75,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Carlos Cantu,2434 S Kildare Ave ,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'4305it(child care it center), 4305ps(child care ps center),'",b'76',b'2422700',b'www.elvalor.org',b'60623',b'',b'',b'no',b'irma carmona',b'',b'yes',b'',b'state pre-kindergarten',b'el valor - carlos cantu',b'yes',b'vincent allocco',b'el valor',b'',b'',b'',b'irma carmona',b'',b'',b'south lawndale',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'2434 s kildare',b''
50,0.909171674933,76,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Carlos Cantu,2434 S Kildare Ave ,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'4305it(child care it center), 4305ps(child care ps center),'",b'76',b'2422700',b'www.elvalor.org',b'60623',b'',b'',b'no',b'irma carmona',b'',b'yes',b'',b'state pre-kindergarten',b'el valor - carlos cantu',b'yes',b'vincent allocco',b'el valor',b'',b'',b'',b'irma carmona',b'',b'',b'south lawndale',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'2434 s kildare',b''
51,0.914161128657,77,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christopher House - Greenview,2507 N Greenview Ave ,,4721083,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'2681it(child care it center), 3406ps(hs collaboration with c'",b'77',b'4721083',b'www.christopherhouse.org',b'60614',b'',b'',b'no',b'aimee washington',b'',b'yes',b'',b'child care',b'christopher house - christopher house - greenview',b'no',b'lori baas',b'christopher house',b'',b'',b'',b'aimee washington',b'',b'',b'lincoln park',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'lincoln park',b'2507 n greenview',b''
52,0.913958001137,78,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christopher House - Logan Square,2610 N Francisco Ave ,,2354073,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'3122',b'2354073',b'',b'60647',b'',b'',b'',b'',b'',b'',b'',b'community partnerships',b'christopher house logan sq',b'',b'cp',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'logan square',b'2610 n francisco ave',b''
53,0.907609760761,79,CPS_Early_Childhood_Portal_scrape.csv, St. Augustine College - St. Augustine - Nayarit,2610 W 25th Pl ,,8783641,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'1257',b'8783641',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'st. augustine college - st. augustine - nayarit',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'2610 w 25th pl',b''
53,0.907609760761,80,CPS_Early_Childhood_Portal_scrape.csv, St. Augustine College - St. Augustine - Nayarit,2610 W 25th Pl ,,8783641,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'1257',b'8783641',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'st. augustine college - st. augustine - nayarit',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'2610 w 25th pl',b''
54,0.906580388546,81,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - Rauner,2700 S Western Ave ,,8473115,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'4167it(child care it center), 4170ps(hs collaboration with c'",b'82',b'8473115',b'www.ymcachicago.org',b'60608',b'',b'',b'yes',b'sonya sifuentes',b'',b'yes',b'',b'state pre-kindergarten',b'ymca of metropolitan chicago - rauner',b'yes',b'dorothy cole-gary',b'ymca of metropolitan chicago',b'',b'',b'',b'sonya sifuentes',b'',b'',b'lower west side',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'2700 s western ave',b''
